,0,1,2,6,18,19,23,34,99,127,128,130,132,141,144,145,146,151,167,170,172,173,175,177,180,183,184,185,187,190,192,193,196,202,205,208,209,212,213,214,216,217,218,219,223,228,234,265,335,336,339,340
0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3602777777777777,1.0358796296296295,1.0358796296296295,98.189,1.0,14.115632492342757,9.911130338789697,2.053987776269417,0.385092842008979,47.19725257297226,1.5,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,6.923737199690624,0.0,0.0,2.3602777777777777,1.0,0.0,17500.0,1.06,82.81,1.0
1,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3602777777777777,1.0358796296296295,1.0358796296296295,98.189,1.0,14.115632492342757,9.911130338789697,2.053987776269417,0.385092842008979,47.19725257297226,1.5,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,6.923737199690624,0.0,0.0,2.3602777777777777,1.0,0.0,17500.0,1.06,80.0,1.0
2,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.909166666666668,0.035879629629629,0.035879629629629,100.161,1.0,16.265806170464227,9.98198714744436,2.071328170365056,0.1300743529316496,47.19725257297226,1.4750627509406329,5.106527394840706,0.0,0.0,0.0,0.0,12.84164324585202,0.0,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,0.0,6.103966387748303,0.0,12.84164324585202,0.0,0.0,0.0,5.106527394840706,8.909166666666668,0.0,1.0,0.0,78800.0,1.12,0.1,1.0
3,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3402777777777777,1.0462962962962965,1.0462962962962965,84.162,1.1666666666666667,14.12854947520344,10.151124652342412,2.0671885801741863,0.6119149153541374,33.548875021634686,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,6.923737199690624,0.0,0.0,2.3402777777777777,1.0,0.0,22100.0,1.03,1.02,1.0
4,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.17361111111111,-0.375,0.0277777777777776,75.067,2.0,16.627214169054124,10.8237382558093,1.7648852337108183,-0.4752000806219899,9.65148445440323,3.4000000000000026,0.0,0.0,6.544756405912575,0.0,0.0,0.0,11.847048248508294,0.0,0.0,0.0,6.544756405912575,10.114318268765572,0.0,10.114318268765572,0.0,43.14,0.0,11.468067454730246,0.0,0.0,0.0,0.0,0.0,0.0,9.17361111111111,1.5277777777777777,0.0,1.0,13500.0,1.06,4.35,1.0
5,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.821527777777778,-0.2106481481481479,0.2106481481481479,88.106,1.8333333333333333,16.530890923521223,10.769902048584518,1.8115671919809484,-0.1398876612300076,14.834466856136649,3.47,4.736862953800049,0.0,0.0,5.969305287951849,0.0,6.923737199690624,6.923737199690624,6.606881964512918,5.969305287951849,0.0,6.606881964512918,0.0,0.0,0.0,0.0,26.3,0.0,5.969305287951849,6.606881964512918,0.0,6.923737199690624,0.0,4.736862953800049,0.0,0.0,3.6530092592592593,0.0,0.0,600000.0,1.1,0.1,0.0
6,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3602777777777777,1.0358796296296295,1.0358796296296295,98.189,1.0,14.115632492342757,9.911130338789697,2.053987776269417,0.385092842008979,47.19725257297226,1.5,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,6.923737199690624,0.0,0.0,2.3602777777777777,1.0,0.0,405000.0,2.83,4.09,1.0
7,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.17361111111111,-0.375,0.0277777777777776,75.067,2.0,16.627214169054124,10.8237382558093,1.7648852337108183,-0.4752000806219899,9.65148445440323,3.4000000000000026,0.0,0.0,6.544756405912575,0.0,0.0,0.0,11.847048248508294,0.0,0.0,0.0,6.544756405912575,10.114318268765572,0.0,10.114318268765572,0.0,43.14,0.0,11.468067454730246,0.0,0.0,0.0,0.0,0.0,0.0,9.17361111111111,1.5277777777777777,0.0,1.0,129200.0,1.03,4.77,1.0
8,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,70.135,0.4,14.013000000000002,10.393584045238857,1.9486940272108837,0.8855840452388553,22.88643538696057,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,354000.0,1.02,0.1,1.0
9,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.625,0.625,0.625,55.07999999999999,2.0,14.212296398218594,10.572002691271628,1.4923787809860676,1.2230132088820456,6.854752972273345,1.4900000000000018,0.0,0.0,0.0,0.0,5.261891554738487,0.0,6.4208216229260096,6.069221312792274,0.0,0.0,0.0,0.0,0.0,11.33111286753076,0.0,23.79,0.0,0.0,6.4208216229260096,0.0,0.0,12.992958512482897,0.0,5.261891554738487,7.625,1.8194444444444444,0.0,1.0,8000.0,1.09,0.91,1.0
10,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3602777777777777,1.0358796296296295,1.0358796296296295,98.189,1.0,14.115632492342757,9.911130338789697,2.053987776269417,0.385092842008979,47.19725257297226,1.5,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,6.923737199690624,0.0,0.0,2.3602777777777777,1.0,0.0,16100.0,1.06,51.68,1.0
11,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.625,0.625,0.625,55.07999999999999,2.0,14.212296398218594,10.572002691271628,1.4923787809860676,1.2230132088820456,6.854752972273345,1.4900000000000018,0.0,0.0,0.0,0.0,5.261891554738487,0.0,6.4208216229260096,6.069221312792274,0.0,0.0,0.0,0.0,0.0,11.33111286753076,0.0,23.79,0.0,0.0,6.4208216229260096,0.0,0.0,12.992958512482897,0.0,5.261891554738487,7.625,1.8194444444444444,0.0,1.0,8000.0,1.09,4.58,1.0
12,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.444444444444445,0.1666666666666669,0.1666666666666669,58.08,1.5,16.136528004376032,10.550822254593742,1.6191254887288415,-0.1144925953335231,3.2451124978365318,6.883957759412302,4.794537184071822,5.783244946364939,0.0,0.0,0.0,13.847474399381248,0.0,0.0,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,17.07,0.0,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.055555555555556,0.0,0.0,11700.0,1.03,0.41,1.0
13,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.805555555555555,0.75,0.75,44.053,2.0,16.12814585089842,10.960294041682554,1.2409923070832758,-0.105610463362634,2.754887502163468,1.6700000000000006,4.794537184071822,6.286160523129555,0.0,0.0,0.0,6.923737199690624,0.0,0.0,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,17.07,0.0,0.0,0.0,6.286160523129555,0.0,0.0,0.0,4.794537184071822,0.0,1.4444444444444444,0.0,0.0,4140.0,1.03,0.53,1.0
14,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.17361111111111,-0.375,0.0277777777777776,75.067,2.0,16.627214169054124,10.8237382558093,1.7648852337108183,-0.4752000806219899,9.65148445440323,3.4000000000000026,0.0,0.0,6.544756405912575,0.0,0.0,0.0,11.847048248508294,0.0,0.0,0.0,6.544756405912575,10.114318268765572,0.0,10.114318268765572,0.0,43.14,0.0,11.468067454730246,0.0,0.0,0.0,0.0,0.0,0.0,9.17361111111111,1.5277777777777777,0.0,1.0,30740.0,1.06,0.84,1.0
15,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.625,0.625,0.625,55.07999999999999,2.0,14.212296398218594,10.572002691271628,1.4923787809860676,1.2230132088820456,6.854752972273345,1.4900000000000018,0.0,0.0,0.0,0.0,5.261891554738487,0.0,6.4208216229260096,6.069221312792274,0.0,0.0,0.0,0.0,0.0,11.33111286753076,0.0,23.79,0.0,0.0,6.4208216229260096,0.0,0.0,12.992958512482897,0.0,5.261891554738487,7.625,1.8194444444444444,0.0,1.0,22100.0,1.03,2.63,0.0
16,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.625,0.625,0.625,55.07999999999999,2.0,14.212296398218594,10.572002691271628,1.4923787809860676,1.2230132088820456,6.854752972273345,1.4900000000000018,0.0,0.0,0.0,0.0,5.261891554738487,0.0,6.4208216229260096,6.069221312792274,0.0,0.0,0.0,0.0,0.0,11.33111286753076,0.0,23.79,0.0,0.0,6.4208216229260096,0.0,0.0,12.992958512482897,0.0,5.261891554738487,7.625,1.8194444444444444,0.0,1.0,22100.0,1.03,0.54,0.0
